,DOWJONES_Date,DOWJONES_Open,DowJONES_Close,DJI_Returns,NASDAQ_Date,NASDAQ_Open,NASDAQ_Close,NASDAQ_Returns,S&P500_Date,S&P500_Open,S&P500_Close,S&P500_Returns,CBOE_Voltality_index_Date,CBOE_Voltality_index_Open,CBOE_Voltality_index_Close,CBOE_Voltality_index_Returns,Russell2000_Date,Russell2000_Open,Russell2000_Close,Russell2000_Returns
190,2017-10-20,2567.56,2575.21,-0.0029794824658430927,2017-10-20,2567.56,2575.21,-0.0029794824658430927,2017-10-20,2567.56,2575.21,-0.0029794824658430927,2017-10-20,2567.56,2575.21,-0.0029794824658430927,2017-10-20,2567.56,2575.21,-0.0029794824658430927
191,2017-10-23,2578.08,2564.98,0.005081300813008095,2017-10-23,2578.08,2564.98,0.005081300813008095,2017-10-23,2578.08,2564.98,0.005081300813008095,2017-10-23,2578.08,2564.98,0.005081300813008095,2017-10-23,2578.08,2564.98,0.005081300813008095
192,2017-10-24,2568.66,2569.13,-0.00018297478062501642,2017-10-24,2568.66,2569.13,-0.00018297478062501642,2017-10-24,2568.66,2569.13,-0.00018297478062501642,2017-10-24,2568.66,2569.13,-0.00018297478062501642,2017-10-24,2568.66,2569.13,-0.00018297478062501642
193,2017-10-25,2566.52,2557.15,0.0036508579711048,2017-10-25,2566.52,2557.15,0.0036508579711048,2017-10-25,2566.52,2557.15,0.0036508579711048,2017-10-25,2566.52,2557.15,0.0036508579711048,2017-10-25,2566.52,2557.15,0.0036508579711048
194,2017-10-26,2560.08,2560.4,-0.00012499609387213044,2017-10-26,2560.08,2560.4,-0.00012499609387213044,2017-10-26,2560.08,2560.4,-0.00012499609387213044,2017-10-26,2560.08,2560.4,-0.00012499609387213044,2017-10-26,2560.08,2560.4,-0.00012499609387213044
195,2017-10-27,2570.26,2581.07,-0.0042058001914203015,2017-10-27,2570.26,2581.07,-0.0042058001914203015,2017-10-27,2570.26,2581.07,-0.0042058001914203015,2017-10-27,2570.26,2581.07,-0.0042058001914203015,2017-10-27,2570.26,2581.07,-0.0042058001914203015
196,2017-10-30,2577.75,2572.83,0.0019086412569101242,2017-10-30,2577.75,2572.83,0.0019086412569101242,2017-10-30,2577.75,2572.83,0.0019086412569101242,2017-10-30,2577.75,2572.83,0.0019086412569101242,2017-10-30,2577.75,2572.83,0.0019086412569101242
197,2017-10-31,2575.99,2575.26,0.0002833861932692144,2017-10-31,2575.99,2575.26,0.0002833861932692144,2017-10-31,2575.99,2575.26,0.0002833861932692144,2017-10-31,2575.99,2575.26,0.0002833861932692144,2017-10-31,2575.99,2575.26,0.0002833861932692144
198,2017-11-01,2583.21,2579.36,0.0014903937349266645,2017-11-01,2583.21,2579.36,0.0014903937349266645,2017-11-01,2583.21,2579.36,0.0014903937349266645,2017-11-01,2583.21,2579.36,0.0014903937349266645,2017-11-01,2583.21,2579.36,0.0014903937349266645
199,2017-11-02,2579.46,2579.85,-0.0001511944360447042,2017-11-02,2579.46,2579.85,-0.0001511944360447042,2017-11-02,2579.46,2579.85,-0.0001511944360447042,2017-11-02,2579.46,2579.85,-0.0001511944360447042,2017-11-02,2579.46,2579.85,-0.0001511944360447042
200,2017-11-03,2581.93,2587.84,-0.00228898537140833,2017-11-03,2581.93,2587.84,-0.00228898537140833,2017-11-03,2581.93,2587.84,-0.00228898537140833,2017-11-03,2581.93,2587.84,-0.00228898537140833,2017-11-03,2581.93,2587.84,-0.00228898537140833
201,2017-11-06,2587.47,2591.13,-0.0014145091537294382,2017-11-06,2587.47,2591.13,-0.0014145091537294382,2017-11-06,2587.47,2591.13,-0.0014145091537294382,2017-11-06,2587.47,2591.13,-0.0014145091537294382,2017-11-06,2587.47,2591.13,-0.0014145091537294382
202,2017-11-07,2592.11,2590.64,0.0005671055626498315,2017-11-07,2592.11,2590.64,0.0005671055626498315,2017-11-07,2592.11,2590.64,0.0005671055626498315,2017-11-07,2592.11,2590.64,0.0005671055626498315,2017-11-07,2592.11,2590.64,0.0005671055626498315
203,2017-11-08,2588.71,2594.38,-0.002190280100899704,2017-11-08,2588.71,2594.38,-0.002190280100899704,2017-11-08,2588.71,2594.38,-0.002190280100899704,2017-11-08,2588.71,2594.38,-0.002190280100899704,2017-11-08,2588.71,2594.38,-0.002190280100899704
204,2017-11-09,2584.0,2584.62,-0.0002399380804953138,2017-11-09,2584.0,2584.62,-0.0002399380804953138,2017-11-09,2584.0,2584.62,-0.0002399380804953138,2017-11-09,2584.0,2584.62,-0.0002399380804953138,2017-11-09,2584.0,2584.62,-0.0002399380804953138
205,2017-11-10,2580.18,2582.3,-0.0008216481020705322,2017-11-10,2580.18,2582.3,-0.0008216481020705322,2017-11-10,2580.18,2582.3,-0.0008216481020705322,2017-11-10,2580.18,2582.3,-0.0008216481020705322,2017-11-10,2580.18,2582.3,-0.0008216481020705322
206,2017-11-13,2576.53,2584.84,-0.003225268093132991,2017-11-13,2576.53,2584.84,-0.003225268093132991,2017-11-13,2576.53,2584.84,-0.003225268093132991,2017-11-13,2576.53,2584.84,-0.003225268093132991,2017-11-13,2576.53,2584.84,-0.003225268093132991
207,2017-11-14,2577.75,2578.87,-0.00043448744059737787,2017-11-14,2577.75,2578.87,-0.00043448744059737787,2017-11-14,2577.75,2578.87,-0.00043448744059737787,2017-11-14,2577.75,2578.87,-0.00043448744059737787,2017-11-14,2577.75,2578.87,-0.00043448744059737787
208,2017-11-15,2569.45,2564.62,0.001879779719395173,2017-11-15,2569.45,2564.62,0.001879779719395173,2017-11-15,2569.45,2564.62,0.001879779719395173,2017-11-15,2569.45,2564.62,0.001879779719395173,2017-11-15,2569.45,2564.62,0.001879779719395173
209,2017-11-16,2572.95,2585.64,-0.004932081851571175,2017-11-16,2572.95,2585.64,-0.004932081851571175,2017-11-16,2572.95,2585.64,-0.004932081851571175,2017-11-16,2572.95,2585.64,-0.004932081851571175,2017-11-16,2572.95,2585.64,-0.004932081851571175
210,2017-11-17,2582.94,2578.85,0.0015834669020574018,2017-11-17,2582.94,2578.85,0.0015834669020574018,2017-11-17,2582.94,2578.85,0.0015834669020574018,2017-11-17,2582.94,2578.85,0.0015834669020574018,2017-11-17,2582.94,2578.85,0.0015834669020574018
211,2017-11-20,2579.49,2582.14,-0.0010273348607670863,2017-11-20,2579.49,2582.14,-0.0010273348607670863,2017-11-20,2579.49,2582.14,-0.0010273348607670863,2017-11-20,2579.49,2582.14,-0.0010273348607670863,2017-11-20,2579.49,2582.14,-0.0010273348607670863
212,2017-11-21,2589.17,2599.03,-0.003808170185812491,2017-11-21,2589.17,2599.03,-0.003808170185812491,2017-11-21,2589.17,2599.03,-0.003808170185812491,2017-11-21,2589.17,2599.03,-0.003808170185812491,2017-11-21,2589.17,2599.03,-0.003808170185812491
213,2017-11-22,2600.31,2597.08,0.0012421595886644354,2017-11-22,2600.31,2597.08,0.0012421595886644354,2017-11-22,2600.31,2597.08,0.0012421595886644354,2017-11-22,2600.31,2597.08,0.0012421595886644354,2017-11-22,2600.31,2597.08,0.0012421595886644354
214,2017-11-24,2600.42,2602.42,-0.0007691065289453242,2017-11-24,2600.42,2602.42,-0.0007691065289453242,2017-11-24,2600.42,2602.42,-0.0007691065289453242,2017-11-24,2600.42,2602.42,-0.0007691065289453242,2017-11-24,2600.42,2602.42,-0.0007691065289453242
215,2017-11-27,2602.66,2601.42,0.00047643564660761753,2017-11-27,2602.66,2601.42,0.00047643564660761753,2017-11-27,2602.66,2601.42,0.00047643564660761753,2017-11-27,2602.66,2601.42,0.00047643564660761753,2017-11-27,2602.66,2601.42,0.00047643564660761753
216,2017-11-28,2605.94,2627.04,-0.008096886344274967,2017-11-28,2605.94,2627.04,-0.008096886344274967,2017-11-28,2605.94,2627.04,-0.008096886344274967,2017-11-28,2605.94,2627.04,-0.008096886344274967,2017-11-28,2605.94,2627.04,-0.008096886344274967
217,2017-11-29,2627.82,2626.07,0.0006659512447580123,2017-11-29,2627.82,2626.07,0.0006659512447580123,2017-11-29,2627.82,2626.07,0.0006659512447580123,2017-11-29,2627.82,2626.07,0.0006659512447580123,2017-11-29,2627.82,2626.07,0.0006659512447580123
218,2017-11-30,2633.93,2647.58,-0.00518237007057898,2017-11-30,2633.93,2647.58,-0.00518237007057898,2017-11-30,2633.93,2647.58,-0.00518237007057898,2017-11-30,2633.93,2647.58,-0.00518237007057898,2017-11-30,2633.93,2647.58,-0.00518237007057898
219,2017-12-01,2645.1,2642.22,0.0010888057162300516,2017-12-01,2645.1,2642.22,0.0010888057162300516,2017-12-01,2645.1,2642.22,0.0010888057162300516,2017-12-01,2645.1,2642.22,0.0010888057162300516,2017-12-01,2645.1,2642.22,0.0010888057162300516
220,2017-12-04,2657.19,2639.44,0.006679989010947655,2017-12-04,2657.19,2639.44,0.006679989010947655,2017-12-04,2657.19,2639.44,0.006679989010947655,2017-12-04,2657.19,2639.44,0.006679989010947655,2017-12-04,2657.19,2639.44,0.006679989010947655
221,2017-12-05,2639.78,2629.57,0.0038677465546371422,2017-12-05,2639.78,2629.57,0.0038677465546371422,2017-12-05,2639.78,2629.57,0.0038677465546371422,2017-12-05,2639.78,2629.57,0.0038677465546371422,2017-12-05,2639.78,2629.57,0.0038677465546371422
222,2017-12-06,2626.24,2629.27,-0.0011537407091508013,2017-12-06,2626.24,2629.27,-0.0011537407091508013,2017-12-06,2626.24,2629.27,-0.0011537407091508013,2017-12-06,2626.24,2629.27,-0.0011537407091508013,2017-12-06,2626.24,2629.27,-0.0011537407091508013
223,2017-12-07,2628.38,2636.98,-0.0032719774157465467,2017-12-07,2628.38,2636.98,-0.0032719774157465467,2017-12-07,2628.38,2636.98,-0.0032719774157465467,2017-12-07,2628.38,2636.98,-0.0032719774157465467,2017-12-07,2628.38,2636.98,-0.0032719774157465467
224,2017-12-08,2646.21,2651.5,-0.0019990854845231346,2017-12-08,2646.21,2651.5,-0.0019990854845231346,2017-12-08,2646.21,2651.5,-0.0019990854845231346,2017-12-08,2646.21,2651.5,-0.0019990854845231346,2017-12-08,2646.21,2651.5,-0.0019990854845231346
225,2017-12-11,2652.19,2659.99,-0.002940965767912452,2017-12-11,2652.19,2659.99,-0.002940965767912452,2017-12-11,2652.19,2659.99,-0.002940965767912452,2017-12-11,2652.19,2659.99,-0.002940965767912452,2017-12-11,2652.19,2659.99,-0.002940965767912452
226,2017-12-12,2661.73,2664.11,-0.0008941553050084378,2017-12-12,2661.73,2664.11,-0.0008941553050084378,2017-12-12,2661.73,2664.11,-0.0008941553050084378,2017-12-12,2661.73,2664.11,-0.0008941553050084378,2017-12-12,2661.73,2664.11,-0.0008941553050084378
227,2017-12-13,2667.59,2662.85,0.001776884753654136,2017-12-13,2667.59,2662.85,0.001776884753654136,2017-12-13,2667.59,2662.85,0.001776884753654136,2017-12-13,2667.59,2662.85,0.001776884753654136,2017-12-13,2667.59,2662.85,0.001776884753654136
228,2017-12-14,2665.87,2652.01,0.005199053217148501,2017-12-14,2665.87,2652.01,0.005199053217148501,2017-12-14,2665.87,2652.01,0.005199053217148501,2017-12-14,2665.87,2652.01,0.005199053217148501,2017-12-14,2665.87,2652.01,0.005199053217148501
229,2017-12-15,2660.63,2675.81,-0.005705415634642861,2017-12-15,2660.63,2675.81,-0.005705415634642861,2017-12-15,2660.63,2675.81,-0.005705415634642861,2017-12-15,2660.63,2675.81,-0.005705415634642861,2017-12-15,2660.63,2675.81,-0.005705415634642861
230,2017-12-18,2685.92,2690.16,-0.0015786024900219596,2017-12-18,2685.92,2690.16,-0.0015786024900219596,2017-12-18,2685.92,2690.16,-0.0015786024900219596,2017-12-18,2685.92,2690.16,-0.0015786024900219596,2017-12-18,2685.92,2690.16,-0.0015786024900219596
231,2017-12-19,2692.71,2681.47,0.004174233393124486,2017-12-19,2692.71,2681.47,0.004174233393124486,2017-12-19,2692.71,2681.47,0.004174233393124486,2017-12-19,2692.71,2681.47,0.004174233393124486,2017-12-19,2692.71,2681.47,0.004174233393124486
232,2017-12-20,2688.18,2679.25,0.003321950167027445,2017-12-20,2688.18,2679.25,0.003321950167027445,2017-12-20,2688.18,2679.25,0.003321950167027445,2017-12-20,2688.18,2679.25,0.003321950167027445,2017-12-20,2688.18,2679.25,0.003321950167027445
233,2017-12-21,2683.02,2684.57,-0.0005777072105314839,2017-12-21,2683.02,2684.57,-0.0005777072105314839,2017-12-21,2683.02,2684.57,-0.0005777072105314839,2017-12-21,2683.02,2684.57,-0.0005777072105314839,2017-12-21,2683.02,2684.57,-0.0005777072105314839
234,2017-12-22,2684.22,2683.34,0.00032784198016543145,2017-12-22,2684.22,2683.34,0.00032784198016543145,2017-12-22,2684.22,2683.34,0.00032784198016543145,2017-12-22,2684.22,2683.34,0.00032784198016543145,2017-12-22,2684.22,2683.34,0.00032784198016543145
235,2017-12-26,2679.09,2680.5,-0.000526298108686104,2017-12-26,2679.09,2680.5,-0.000526298108686104,2017-12-26,2679.09,2680.5,-0.000526298108686104,2017-12-26,2679.09,2680.5,-0.000526298108686104,2017-12-26,2679.09,2680.5,-0.000526298108686104
236,2017-12-27,2682.1,2682.62,-0.00019387793147160128,2017-12-27,2682.1,2682.62,-0.00019387793147160128,2017-12-27,2682.1,2682.62,-0.00019387793147160128,2017-12-27,2682.1,2682.62,-0.00019387793147160128,2017-12-27,2682.1,2682.62,-0.00019387793147160128
237,2017-12-28,2686.1,2687.54,-0.0005360932206545008,2017-12-28,2686.1,2687.54,-0.0005360932206545008,2017-12-28,2686.1,2687.54,-0.0005360932206545008,2017-12-28,2686.1,2687.54,-0.0005360932206545008,2017-12-28,2686.1,2687.54,-0.0005360932206545008
238,2017-12-29,2689.15,2673.61,0.005778777680679755,2017-12-29,2689.15,2673.61,0.005778777680679755,2017-12-29,2689.15,2673.61,0.005778777680679755,2017-12-29,2689.15,2673.61,0.005778777680679755,2017-12-29,2689.15,2673.61,0.005778777680679755
239,2018-01-02,2683.73,2695.81,-0.004501197959556262,2018-01-02,2683.73,2695.81,-0.004501197959556262,2018-01-02,2683.73,2695.81,-0.004501197959556262,2018-01-02,2683.73,2695.81,-0.004501197959556262,2018-01-02,2683.73,2695.81,-0.004501197959556262
240,2018-01-03,2697.85,2713.06,-0.005637822710677034,2018-01-03,2697.85,2713.06,-0.005637822710677034,2018-01-03,2697.85,2713.06,-0.005637822710677034,2018-01-03,2697.85,2713.06,-0.005637822710677034,2018-01-03,2697.85,2713.06,-0.005637822710677034
241,2018-01-04,2719.31,2723.99,-0.0017210248187958844,2018-01-04,2719.31,2723.99,-0.0017210248187958844,2018-01-04,2719.31,2723.99,-0.0017210248187958844,2018-01-04,2719.31,2723.99,-0.0017210248187958844,2018-01-04,2719.31,2723.99,-0.0017210248187958844
242,2018-01-05,2731.33,2743.15,-0.0043275620302197695,2018-01-05,2731.33,2743.15,-0.0043275620302197695,2018-01-05,2731.33,2743.15,-0.0043275620302197695,2018-01-05,2731.33,2743.15,-0.0043275620302197695,2018-01-05,2731.33,2743.15,-0.0043275620302197695
243,2018-01-08,2742.67,2747.71,-0.0018376253796482855,2018-01-08,2742.67,2747.71,-0.0018376253796482855,2018-01-08,2742.67,2747.71,-0.0018376253796482855,2018-01-08,2742.67,2747.71,-0.0018376253796482855,2018-01-08,2742.67,2747.71,-0.0018376253796482855
244,2018-01-09,2751.15,2751.29,-5.088781055190472e-05,2018-01-09,2751.15,2751.29,-5.088781055190472e-05,2018-01-09,2751.15,2751.29,-5.088781055190472e-05,2018-01-09,2751.15,2751.29,-5.088781055190472e-05,2018-01-09,2751.15,2751.29,-5.088781055190472e-05
245,2018-01-10,2745.55,2748.23,-0.0009761250022763512,2018-01-10,2745.55,2748.23,-0.0009761250022763512,2018-01-10,2745.55,2748.23,-0.0009761250022763512,2018-01-10,2745.55,2748.23,-0.0009761250022763512,2018-01-10,2745.55,2748.23,-0.0009761250022763512
246,2018-01-11,2752.97,2767.56,-0.005299730836151555,2018-01-11,2752.97,2767.56,-0.005299730836151555,2018-01-11,2752.97,2767.56,-0.005299730836151555,2018-01-11,2752.97,2767.56,-0.005299730836151555,2018-01-11,2752.97,2767.56,-0.005299730836151555
247,2018-01-12,2770.18,2786.24,-0.0057974572049469516,2018-01-12,2770.18,2786.24,-0.0057974572049469516,2018-01-12,2770.18,2786.24,-0.0057974572049469516,2018-01-12,2770.18,2786.24,-0.0057974572049469516,2018-01-12,2770.18,2786.24,-0.0057974572049469516
248,2018-01-16,2798.96,2776.42,0.008052991110984066,2018-01-16,2798.96,2776.42,0.008052991110984066,2018-01-16,2798.96,2776.42,0.008052991110984066,2018-01-16,2798.96,2776.42,0.008052991110984066,2018-01-16,2798.96,2776.42,0.008052991110984066
249,2018-01-17,2784.99,2802.56,-0.00630881978032243,2018-01-17,2784.99,2802.56,-0.00630881978032243,2018-01-17,2784.99,2802.56,-0.00630881978032243,2018-01-17,2784.99,2802.56,-0.00630881978032243,2018-01-17,2784.99,2802.56,-0.00630881978032243
250,2018-01-18,2802.4,2798.03,0.0015593776762774375,2018-01-18,2802.4,2798.03,0.0015593776762774375,2018-01-18,2802.4,2798.03,0.0015593776762774375,2018-01-18,2802.4,2798.03,0.0015593776762774375,2018-01-18,2802.4,2798.03,0.0015593776762774375
251,2018-01-19,2802.6,2810.3,-0.0027474487975452343,2018-01-19,2802.6,2810.3,-0.0027474487975452343,2018-01-19,2802.6,2810.3,-0.0027474487975452343,2018-01-19,2802.6,2810.3,-0.0027474487975452343,2018-01-19,2802.6,2810.3,-0.0027474487975452343
252,2018-01-22,2809.16,2832.97,-0.008475843312591646,2018-01-22,2809.16,2832.97,-0.008475843312591646,2018-01-22,2809.16,2832.97,-0.008475843312591646,2018-01-22,2809.16,2832.97,-0.008475843312591646,2018-01-22,2809.16,2832.97,-0.008475843312591646
253,2018-01-23,2835.05,2839.13,-0.0014391280577061875,2018-01-23,2835.05,2839.13,-0.0014391280577061875,2018-01-23,2835.05,2839.13,-0.0014391280577061875,2018-01-23,2835.05,2839.13,-0.0014391280577061875,2018-01-23,2835.05,2839.13,-0.0014391280577061875
254,2018-01-24,2845.42,2837.54,0.00276936269513819,2018-01-24,2845.42,2837.54,0.00276936269513819,2018-01-24,2845.42,2837.54,0.00276936269513819,2018-01-24,2845.42,2837.54,0.00276936269513819,2018-01-24,2845.42,2837.54,0.00276936269513819
255,2018-01-25,2846.24,2839.25,0.002455871606048605,2018-01-25,2846.24,2839.25,0.002455871606048605,2018-01-25,2846.24,2839.25,0.002455871606048605,2018-01-25,2846.24,2839.25,0.002455871606048605,2018-01-25,2846.24,2839.25,0.002455871606048605
256,2018-01-26,2847.48,2872.87,-0.008916656131035115,2018-01-26,2847.48,2872.87,-0.008916656131035115,2018-01-26,2847.48,2872.87,-0.008916656131035115,2018-01-26,2847.48,2872.87,-0.008916656131035115,2018-01-26,2847.48,2872.87,-0.008916656131035115
257,2018-01-29,2867.23,2853.53,0.004778130809178133,2018-01-29,2867.23,2853.53,0.004778130809178133,2018-01-29,2867.23,2853.53,0.004778130809178133,2018-01-29,2867.23,2853.53,0.004778130809178133,2018-01-29,2867.23,2853.53,0.004778130809178133
258,2018-01-30,2832.74,2822.43,0.00363958570147629,2018-01-30,2832.74,2822.43,0.00363958570147629,2018-01-30,2832.74,2822.43,0.00363958570147629,2018-01-30,2832.74,2822.43,0.00363958570147629,2018-01-30,2832.74,2822.43,0.00363958570147629
259,2018-01-31,2832.41,2823.81,0.0030362835888871702,2018-01-31,2832.41,2823.81,0.0030362835888871702,2018-01-31,2832.41,2823.81,0.0030362835888871702,2018-01-31,2832.41,2823.81,0.0030362835888871702,2018-01-31,2832.41,2823.81,0.0030362835888871702
260,2018-02-01,2816.45,2821.98,-0.001963464645209466,2018-02-01,2816.45,2821.98,-0.001963464645209466,2018-02-01,2816.45,2821.98,-0.001963464645209466,2018-02-01,2816.45,2821.98,-0.001963464645209466,2018-02-01,2816.45,2821.98,-0.001963464645209466
261,2018-02-02,2808.92,2762.13,0.016657647779217622,2018-02-02,2808.92,2762.13,0.016657647779217622,2018-02-02,2808.92,2762.13,0.016657647779217622,2018-02-02,2808.92,2762.13,0.016657647779217622,2018-02-02,2808.92,2762.13,0.016657647779217622
262,2018-02-05,2741.06,2648.94,0.03360743653914905,2018-02-05,2741.06,2648.94,0.03360743653914905,2018-02-05,2741.06,2648.94,0.03360743653914905,2018-02-05,2741.06,2648.94,0.03360743653914905,2018-02-05,2741.06,2648.94,0.03360743653914905
263,2018-02-06,2614.78,2695.14,-0.030732987096428636,2018-02-06,2614.78,2695.14,-0.030732987096428636,2018-02-06,2614.78,2695.14,-0.030732987096428636,2018-02-06,2614.78,2695.14,-0.030732987096428636,2018-02-06,2614.78,2695.14,-0.030732987096428636
264,2018-02-07,2690.95,2681.66,0.003452312380386096,2018-02-07,2690.95,2681.66,0.003452312380386096,2018-02-07,2690.95,2681.66,0.003452312380386096,2018-02-07,2690.95,2681.66,0.003452312380386096,2018-02-07,2690.95,2681.66,0.003452312380386096
265,2018-02-08,2685.01,2581.0,0.03873728589465224,2018-02-08,2685.01,2581.0,0.03873728589465224,2018-02-08,2685.01,2581.0,0.03873728589465224,2018-02-08,2685.01,2581.0,0.03873728589465224,2018-02-08,2685.01,2581.0,0.03873728589465224
266,2018-02-09,2601.78,2619.55,-0.006829939502955662,2018-02-09,2601.78,2619.55,-0.006829939502955662,2018-02-09,2601.78,2619.55,-0.006829939502955662,2018-02-09,2601.78,2619.55,-0.006829939502955662,2018-02-09,2601.78,2619.55,-0.006829939502955662
267,2018-02-12,2636.75,2656.0,-0.007300654214468569,2018-02-12,2636.75,2656.0,-0.007300654214468569,2018-02-12,2636.75,2656.0,-0.007300654214468569,2018-02-12,2636.75,2656.0,-0.007300654214468569,2018-02-12,2636.75,2656.0,-0.007300654214468569
268,2018-02-13,2646.27,2662.94,-0.006299432786525967,2018-02-13,2646.27,2662.94,-0.006299432786525967,2018-02-13,2646.27,2662.94,-0.006299432786525967,2018-02-13,2646.27,2662.94,-0.006299432786525967,2018-02-13,2646.27,2662.94,-0.006299432786525967
269,2018-02-14,2651.21,2698.63,-0.01788617272867863,2018-02-14,2651.21,2698.63,-0.01788617272867863,2018-02-14,2651.21,2698.63,-0.01788617272867863,2018-02-14,2651.21,2698.63,-0.01788617272867863,2018-02-14,2651.21,2698.63,-0.01788617272867863
270,2018-02-15,2713.46,2731.2,-0.006537778334672256,2018-02-15,2713.46,2731.2,-0.006537778334672256,2018-02-15,2713.46,2731.2,-0.006537778334672256,2018-02-15,2713.46,2731.2,-0.006537778334672256,2018-02-15,2713.46,2731.2,-0.006537778334672256
271,2018-02-16,2727.14,2732.22,-0.001862757320856255,2018-02-16,2727.14,2732.22,-0.001862757320856255,2018-02-16,2727.14,2732.22,-0.001862757320856255,2018-02-16,2727.14,2732.22,-0.001862757320856255,2018-02-16,2727.14,2732.22,-0.001862757320856255
272,2018-02-20,2722.99,2716.26,0.002471547820594113,2018-02-20,2722.99,2716.26,0.002471547820594113,2018-02-20,2722.99,2716.26,0.002471547820594113,2018-02-20,2722.99,2716.26,0.002471547820594113,2018-02-20,2722.99,2716.26,0.002471547820594113
273,2018-02-21,2720.53,2701.33,0.007057448364840774,2018-02-21,2720.53,2701.33,0.007057448364840774,2018-02-21,2720.53,2701.33,0.007057448364840774,2018-02-21,2720.53,2701.33,0.007057448364840774,2018-02-21,2720.53,2701.33,0.007057448364840774
274,2018-02-22,2710.42,2703.96,0.002383394455471859,2018-02-22,2710.42,2703.96,0.002383394455471859,2018-02-22,2710.42,2703.96,0.002383394455471859,2018-02-22,2710.42,2703.96,0.002383394455471859,2018-02-22,2710.42,2703.96,0.002383394455471859
275,2018-02-23,2715.8,2747.3,-0.011598792252743205,2018-02-23,2715.8,2747.3,-0.011598792252743205,2018-02-23,2715.8,2747.3,-0.011598792252743205,2018-02-23,2715.8,2747.3,-0.011598792252743205,2018-02-23,2715.8,2747.3,-0.011598792252743205
276,2018-02-26,2757.37,2779.6,-0.00806203012290698,2018-02-26,2757.37,2779.6,-0.00806203012290698,2018-02-26,2757.37,2779.6,-0.00806203012290698,2018-02-26,2757.37,2779.6,-0.00806203012290698,2018-02-26,2757.37,2779.6,-0.00806203012290698
277,2018-02-27,2780.45,2744.28,0.013008685644409941,2018-02-27,2780.45,2744.28,0.013008685644409941,2018-02-27,2780.45,2744.28,0.013008685644409941,2018-02-27,2780.45,2744.28,0.013008685644409941,2018-02-27,2780.45,2744.28,0.013008685644409941
278,2018-02-28,2753.78,2713.83,0.014507331740371514,2018-02-28,2753.78,2713.83,0.014507331740371514,2018-02-28,2753.78,2713.83,0.014507331740371514,2018-02-28,2753.78,2713.83,0.014507331740371514,2018-02-28,2753.78,2713.83,0.014507331740371514
279,2018-03-01,2715.22,2677.67,0.013829450283954792,2018-03-01,2715.22,2677.67,0.013829450283954792,2018-03-01,2715.22,2677.67,0.013829450283954792,2018-03-01,2715.22,2677.67,0.013829450283954792,2018-03-01,2715.22,2677.67,0.013829450283954792
280,2018-03-02,2658.89,2691.25,-0.012170492197872093,2018-03-02,2658.89,2691.25,-0.012170492197872093,2018-03-02,2658.89,2691.25,-0.012170492197872093,2018-03-02,2658.89,2691.25,-0.012170492197872093,2018-03-02,2658.89,2691.25,-0.012170492197872093
281,2018-03-05,2681.06,2720.94,-0.01487471373262818,2018-03-05,2681.06,2720.94,-0.01487471373262818,2018-03-05,2681.06,2720.94,-0.01487471373262818,2018-03-05,2681.06,2720.94,-0.01487471373262818,2018-03-05,2681.06,2720.94,-0.01487471373262818
282,2018-03-06,2730.18,2728.12,0.0007545290054135425,2018-03-06,2730.18,2728.12,0.0007545290054135425,2018-03-06,2730.18,2728.12,0.0007545290054135425,2018-03-06,2730.18,2728.12,0.0007545290054135425,2018-03-06,2730.18,2728.12,0.0007545290054135425
283,2018-03-07,2710.18,2726.8,-0.006132434008073393,2018-03-07,2710.18,2726.8,-0.006132434008073393,2018-03-07,2710.18,2726.8,-0.006132434008073393,2018-03-07,2710.18,2726.8,-0.006132434008073393,2018-03-07,2710.18,2726.8,-0.006132434008073393
284,2018-03-08,2732.75,2738.97,-0.0022760955081876496,2018-03-08,2732.75,2738.97,-0.0022760955081876496,2018-03-08,2732.75,2738.97,-0.0022760955081876496,2018-03-08,2732.75,2738.97,-0.0022760955081876496,2018-03-08,2732.75,2738.97,-0.0022760955081876496
285,2018-03-09,2752.91,2786.57,-0.012227061545782576,2018-03-09,2752.91,2786.57,-0.012227061545782576,2018-03-09,2752.91,2786.57,-0.012227061545782576,2018-03-09,2752.91,2786.57,-0.012227061545782576,2018-03-09,2752.91,2786.57,-0.012227061545782576
286,2018-03-12,2790.54,2783.02,0.0026948189239358626,2018-03-12,2790.54,2783.02,0.0026948189239358626,2018-03-12,2790.54,2783.02,0.0026948189239358626,2018-03-12,2790.54,2783.02,0.0026948189239358626,2018-03-12,2790.54,2783.02,0.0026948189239358626
287,2018-03-13,2792.31,2765.31,0.009669413496352483,2018-03-13,2792.31,2765.31,0.009669413496352483,2018-03-13,2792.31,2765.31,0.009669413496352483,2018-03-13,2792.31,2765.31,0.009669413496352483,2018-03-13,2792.31,2765.31,0.009669413496352483
288,2018-03-14,2774.06,2749.48,0.008860659106147643,2018-03-14,2774.06,2749.48,0.008860659106147643,2018-03-14,2774.06,2749.48,0.008860659106147643,2018-03-14,2774.06,2749.48,0.008860659106147643,2018-03-14,2774.06,2749.48,0.008860659106147643
289,2018-03-15,2754.27,2747.33,0.0025197239195866978,2018-03-15,2754.27,2747.33,0.0025197239195866978,2018-03-15,2754.27,2747.33,0.0025197239195866978,2018-03-15,2754.27,2747.33,0.0025197239195866978,2018-03-15,2754.27,2747.33,0.0025197239195866978
